0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
0.8552123308181762,0.9343629479408264,0.9961389899253843,1.0,0.6409266591072083,0.3957529067993164,0.2335907369852066,0.17953668534755707,0.14671814441680908,0.13706563413143155,0.11776062101125716,0.1235521212220192,0.1042471006512642,0.11583011597394945,0.1003860980272293,0.10231660306453703,0.0907335877418518,0.08494208753108978,0.0752895772457123,0.0810810774564743,0.06370656192302704,0.0617760606110096,0.05598455667495728,0.06756756454706192,0.06563706696033478,0.0810810774564743,0.08301158249378204,0.10617760568857192,0.11583011597394945,0.14671814441680908,0.16409265995025635,0.19305019080638883,0.2007721960544586,0.22586873173713684,0.21814671158790588,0.22586873173713684,0.2084942013025284,0.2162162214517593,0.20270270109176636,0.2104247063398361,0.20463320612907407,0.2104247063398361,0.2007721960544586,0.21235521137714383,0.2007721960544586,0.2104247063398361,0.20463320612907407,0.2200772166252136,0.22200772166252136,0.2471042424440384,0.27799227833747864,0.3339768350124359,0.4054054021835327,0.4942084848880768,0.5637065768241881,0.6351351141929625,0.6814671754837036,0.7451737523078918,0.7239382266998291,0.6872586607933044,0.6698841452598572,0.6718146800994873,0.6891891956329346,0.6872586607933044,0.5173745155334473,0.3088802993297577,0.1756756752729416,0.13706563413143155,0.09652509540319441,0.08301158249378204,0.05598455667495728,0.05791505798697472,0.03474903479218483,0.04247104376554489,0.025096524506807327,0.02702702768146992,0.005791505798697472,0.0154440151527524,0.0,0.009652509354054928,0.005791505798697472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7458333373069763,0.5333333611488342,0.2666666805744171,0.08333333581686019,0.03750000149011612,0.125,0.17916665971279144,0.22083333134651184,0.22083333134651184,0.23333333432674408,0.23333333432674408,0.23749999701976776,0.23749999701976776,0.25,0.24583333730697632,0.2791666686534881,0.2750000059604645,0.2958333194255829,0.2958333194255829,0.32499998807907104,0.3416666686534881,0.3708333373069763,0.38749998807907104,0.4208333194255829,0.4333333373069763,0.47083333134651184,0.49166667461395264,0.5291666388511658,0.5333333611488342,0.574999988079071,0.5916666388511658,0.6208333373069763,0.5958333611488342,0.574999988079071,0.512499988079071,0.47083333134651184,0.40416666865348816,0.36666667461395264,0.3583333194255829,0.3499999940395355,0.3291666805744171,0.32083332538604736,0.3083333373069763,0.3125,0.30416667461395264,0.3125,0.3083333373069763,0.3166666626930237,0.3125,0.3166666626930237,0.30416667461395264,0.3083333373069763,0.3000000119209289,0.30416667461395264,0.28333333134651184,0.3000000119209289,0.2958333194255829,0.3125,0.2916666567325592,0.30416667461395264,0.2874999940395355,0.30416667461395264,0.3000000119209289,0.2958333194255829,0.28333333134651184,0.2874999940395355,0.3000000119209289,0.28333333134651184,0.3000000119209289,0.2958333194255829,0.3333333432674408,0.3166666626930237,0.3416666686534881,0.3333333432674408,0.3583333194255829,0.3333333432674408,0.3375000059604645,0.3083333373069763,0.3083333373069763,0.2874999940395355,0.28333333134651184,0.25833332538604736,0.2750000059604645,0.2291666716337204,0.24166665971279144,0.2291666716337204,0.23333333432674408,0.21250000596046448,0.22499999403953552,0.2083333283662796,0.22083333134651184,0.20416666567325592,0.20416666567325592,0.20000000298023224,0.21666666865348813,0.21250000596046448,0.22499999403953552,0.21250000596046448,0.25833332538604736,0.3083333373069763,0.44583332538604736,0.5541666746139526,0.5291666388511658,0.3291666805744171,0.40833333134651184,0.6833333373069763,0.9583333134651184,0.9333333373069763,0.6916666626930237,0.4375,0.19166666269302368,0.012500000186264513,0.0,0.05416666716337204,0.12916666269302368,0.1458333283662796,0.15000000596046448,0.14166666567325592,0.16249999403953552,0.16249999403953552,0.17083333432674408,0.15833333134651184,0.17499999701976776,0.18333333730697632,0.19166666269302368,0.20000000298023224,0.22083333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7641654014587401,0.44104135036468506,0.11179172992706297,0.05206738039851189,0.11332312226295473,0.07197549939155579,0.05053598806262016,0.05513016879558563,0.04134762659668922,0.032159265130758286,0.01837672293186188,0.022970903664827343,0.026033690199255943,0.012251148931682108,0.01837672293186188,0.027565084397792816,0.04134762659668922,0.0597243495285511,0.06891270726919174,0.10107197612524033,0.13476262986660004,0.1516079604625702,0.18989279866218567,0.223583459854126,0.2526799440383911,0.28790199756622314,0.30781009793281555,0.3369065821170807,0.3568147122859955,0.35375192761421204,0.3568147122859955,0.36140888929367065,0.3522205352783203,0.33996936678886414,0.3169984817504883,0.30168452858924866,0.2924961745738983,0.258805513381958,0.22511485219001767,0.20826952159404755,0.18989279866218567,0.19142419099807736,0.18836140632629397,0.18529862165451047,0.20520673692226407,0.22052067518234247,0.2434915751218796,0.2695252597332001,0.2787136435508728,0.27565082907676697,0.23583461344242093,0.19295558333396912,0.18223583698272705,0.18070444464683527,0.1791730523109436,0.18683001399040225,0.18989279866218567,0.19142419099807736,0.18529862165451047,0.18989279866218567,0.19601838290691373,0.20673812925815585,0.3522205352783203,0.6554364562034607,0.9096477627754211,0.7381317019462585,0.38591116666793823,0.11179172992706297,0.0,0.05666156113147736,0.12251148372888564,0.11638591438531876,0.10872894525527954,0.09035222232341766,0.08575803786516188,0.08882082998752595,0.09035222232341766,0.08728943020105363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9806950092315674,0.7799227833747863,0.15057915449142456,0.03861003741621971,0.11583011597394945,0.11196911334991456,0.08880309015512465,0.16988417506217957,0.15444014966487885,0.1235521212220192,0.15444014966487885,0.2200772166252136,0.2895752787590027,0.29343628883361816,0.29343628883361816,0.29343628883361816,0.2895752787590027,0.2857142984867096,0.31660231947898865,0.31660231947898865,0.3127413094043732,0.30501931905746454,0.3243243098258972,0.31660231947898865,0.32046332955360407,0.3397683501243592,0.35907337069511414,0.35907337069511414,0.37837839126586914,0.39768341183662415,0.4169884026050568,0.4440154433250427,0.4671814739704132,0.4942084848880768,0.5212355256080627,0.5405405163764954,0.5559845566749573,0.5405405163764954,0.5444015264511108,0.5444015264511108,0.5019304752349854,0.4633204638957977,0.4285714328289032,0.3667953610420227,0.33590734004974365,0.3011583089828491,0.29343628883361816,0.2895752787590027,0.26640927791595453,0.2548262476921081,0.27799227833747864,0.28185328841209406,0.2702702581882477,0.25868725776672363,0.27413126826286316,0.27413126826286316,0.2548262476921081,0.2471042424440384,0.2548262476921081,0.2471042424440384,0.2471042424440384,0.24324324727058408,0.2625482678413391,0.29729729890823364,0.2895752787590027,0.2857142984867096,0.27799227833747864,0.26640927791595453,0.26640927791595453,0.2548262476921081,0.2548262476921081,0.29729729890823364,0.28185328841209406,0.2471042424440384,0.25868725776672363,0.27413126826286316,0.27413126826286316,0.2702702581882477,0.27799227833747864,0.2895752787590027,0.2857142984867096,0.2625482678413391,0.27799227833747864,0.29343628883361816,0.29729729890823364,0.3088802993297577,0.42471042275428766,0.7297297120094299,1.0,0.6447876691818237,0.08880309015512465,0.0,0.07722007483243942,0.08880309015512465,0.07722007483243942,0.14671814441680908,0.13513512909412384,0.11196911334991456,0.1621621549129486,0.23938223719596863,0.2702702581882477,0.2471042424440384,0.25868725776672363,0.2702702581882477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.963235318660736,0.8860294222831726,0.30514705181121826,0.011029412038624287,0.029411764815449715,0.0882352963089943,0.1323529481887817,0.1764705926179886,0.16911764442920685,0.15073528885841367,0.1764705926179886,0.20220588147640228,0.2757352888584137,0.30514705181121826,0.31985294818878174,0.31617647409439087,0.3125,0.3125,0.33088234066963196,0.31985294818878174,0.30147057771682734,0.3345588147640228,0.3529411852359772,0.3492647111415863,0.34191176295280457,0.3529411852359772,0.37132352590560913,0.37132352590560913,0.3970588147640228,0.419117659330368,0.4632352888584137,0.5,0.5110294222831726,0.529411792755127,0.5588235259056091,0.5588235259056091,0.5514705777168274,0.5220588445663452,0.5036764740943909,0.4632352888584137,0.40441176295280457,0.35661765933036804,0.3492647111415863,0.31617647409439087,0.2904411852359772,0.3088235259056092,0.3125,0.2904411852359772,0.2610294222831726,0.25367647409439087,0.2757352888584137,0.2757352888584137,0.2647058963775635,0.26838234066963196,0.25735294818878174,0.25,0.23897059261798856,0.25367647409439087,0.2610294222831726,0.26838234066963196,0.26838234066963196,0.2867647111415863,0.30147057771682734,0.28308823704719543,0.2720588147640228,0.2720588147640228,0.2904411852359772,0.2757352888584137,0.25367647409439087,0.27941176295280457,0.27941176295280457,0.2867647111415863,0.2720588147640228,0.26838234066963196,0.2867647111415863,0.26838234066963196,0.25367647409439087,0.28308823704719543,0.2904411852359772,0.2904411852359772,0.27941176295280457,0.2867647111415863,0.30147057771682734,0.3125,0.3382352888584137,0.4926470518112183,0.8051470518112183,1.0,0.6029411554336548,0.05147058889269829,0.0,0.05514705926179886,0.08455882221460342,0.09558823704719543,0.17279411852359772,0.18014705181121823,0.12867647409439087,0.15073528885841367,0.20220588147640228,0.2757352888584137,0.29779410362243647,0.29411765933036804,0.30147057771682734,0.30514705181121826,0.2904411852359772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9157509207725525,0.5641025900840759,0.5824176073074341,0.5860806107521057,0.5750916004180908,0.5641025900840759,0.5384615659713745,0.4542124569416046,0.3076923191547394,0.1428571492433548,0.0,0.09157509356737135,0.08058608323335646,0.08424908667802809,0.10989011079072952,0.14652015268802643,0.13919414579868317,0.14652015268802643,0.14652015268802643,0.16117216646671295,0.16117216646671295,0.1684981733560562,0.16117216646671295,0.15750916302204132,0.16117216646671295,0.16483516991138458,0.15018315613269803,0.16117216646671295,0.15750916302204132,0.17582418024539948,0.1794871836900711,0.1978022009134293,0.21245421469211576,0.2271062284708023,0.2564102709293365,0.27838829159736633,0.2967033088207245,0.31501832604408264,0.3223443329334259,0.3223443329334259,0.3186813294887543,0.3186813294887543,0.2967033088207245,0.30036631226539606,0.29304030537605286,0.282051295042038,0.26739928126335144,0.2747252881526947,0.2564102709293365,0.2600732743740082,0.2564102709293365,0.26739928126335144,0.2637362778186798,0.2490842491388321,0.2344322353601456,0.2454212456941605,0.26739928126335144,0.2637362778186798,0.2564102709293365,0.2600732743740082,0.2564102709293365,0.2564102709293365,0.25274726748466486,0.2380952388048172,0.2380952388048172,0.2344322353601456,0.2161172181367874,0.24175824224948883,0.2161172181367874,0.2161172181367874,0.2271062284708023,0.2161172181367874,0.21978022158145905,0.2344322353601456,0.20879121124744413,0.2014652043581009,0.21245421469211576,0.20879121124744413,0.22344322502613068,0.2344322353601456,0.2344322353601456,0.2490842491388321,0.2564102709293365,0.2380952388048172,0.2344322353601456,0.23076923191547397,0.20879121124744413,0.2161172181367874,0.1978022009134293,0.20512820780277247,0.2161172181367874,0.21245421469211576,0.2271062284708023,0.2637362778186798,0.3589743673801422,1.0,0.5714285969734192,0.5677655935287476,0.6043956279754639,0.6666666865348816,0.6959707140922545,0.7545787692070006,0.7435897588729857,0.6300366520881653,0.46153846383094793,0.25274726748466486,0.20879121124744413,0.1941391974687576,0.23076923191547397,0.27838829159736633,0.2564102709293365,0.2271062284708023,0.2344322353601456,0.190476194024086,0.17582418024539948,0.1941391974687576,0.16117216646671295,0.1868131905794144,0.15018315613269803,0.16483516991138458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9655172228813171,0.8879310488700866,0.47844827175140386,0.1853448301553726,0.09482758492231368,0.09913793206214903,0.0517241396009922,0.07758620381355284,0.06896551698446274,0.0732758641242981,0.043103449046611786,0.06034482643008232,0.0258620698004961,0.03448275849223137,0.0,0.0258620698004961,0.004310344811528921,0.03017241321504116,0.01293103490024805,0.03879310190677642,0.017241379246115685,0.047413792461156845,0.03017241321504116,0.05603448301553726,0.05603448301553726,0.08189655095338821,0.08620689809322357,0.12068965286016464,0.10775861889123917,0.14224137365818024,0.14224137365818024,0.17241379618644714,0.17241379618644714,0.1939655244350433,0.15086206793785095,0.15948276221752167,0.12068965286016464,0.1034482792019844,0.0732758641242981,0.0732758641242981,0.043103449046611786,0.03879310190677642,0.0258620698004961,0.043103449046611786,0.03448275849223137,0.03448275849223137,0.03017241321504116,0.03017241321504116,0.03448275849223137,0.03017241321504116,0.03448275849223137,0.043103449046611786,0.03017241321504116,0.03448275849223137,0.03448275849223137,0.03879310190677642,0.03879310190677642,0.0517241396009922,0.03017241321504116,0.0517241396009922,0.03448275849223137,0.03448275849223137,0.017241379246115685,0.03448275849223137,0.02155172452330589,0.043103449046611786,0.017241379246115685,0.03017241321504116,0.0258620698004961,0.03448275849223137,0.017241379246115685,0.03448275849223137,0.02155172452330589,0.03448275849223137,0.02155172452330589,0.047413792461156845,0.0258620698004961,0.043103449046611786,0.02155172452330589,0.03879310190677642,0.0258620698004961,0.043103449046611786,0.03017241321504116,0.043103449046611786,0.0258620698004961,0.0517241396009922,0.03017241321504116,0.043103449046611786,0.03017241321504116,0.047413792461156845,0.03448275849223137,0.047413792461156845,0.0258620698004961,0.047413792461156845,0.03879310190677642,0.047413792461156845,0.043103449046611786,0.0517241396009922,0.03017241321504116,0.0517241396009922,0.03879310190677642,0.05603448301553726,0.043103449046611786,0.047413792461156845,0.047413792461156845,0.0517241396009922,0.043103449046611786,0.06465516984462738,0.043103449046611786,0.047413792461156845,0.03879310190677642,0.0517241396009922,0.043103449046611786,0.06034482643008232,0.047413792461156845,0.06034482643008232,0.03879310190677642,0.05603448301553726,0.043103449046611786,0.05603448301553726,0.043103449046611786,0.06896551698446274,0.043103449046611786,0.06896551698446274,0.0517241396009922,0.0732758641242981,0.06034482643008232,0.08189655095338821,0.07758620381355284,0.08620689809322357,0.0732758641242981,0.08620689809322357,0.06896551698446274,0.08189655095338821,0.07758620381355284,0.07758620381355284,0.08189655095338821,0.09913793206214903,0.08189655095338821,0.09051723778247832,0.08620689809322357,0.09482758492231368,0.09051723778247832,0.11206896603107452,0.11206896603107452,0.1465517282485962,0.15086206793785095,0.18103447556495664,0.17241379618644714,0.20258620381355283,0.15948276221752167,0.1767241358757019,0.1465517282485962,0.12931033968925476,0.09913793206214903,0.09482758492231368,0.09051723778247832,0.08189655095338821,0.0732758641242981,0.09051723778247832,0.07758620381355284,0.09482758492231368,0.08189655095338821,0.09051723778247832,0.08620689809322357,0.11637931317090988,0.15948276221752167,0.2629310488700866,0.48275861144065857,0.7715517282485963,1.0,0.8836206793785094,0.4224137961864472,0.1465517282485962,0.10775861889123917,0.125,0.07758620381355284,0.07758620381355284,0.047413792461156845,0.07758620381355284,0.047413792461156845,0.06896551698446274,0.06034482643008232,0.06896551698446274,0.06465516984462738,0.07758620381355284,0.06896551698446274
0.836755633354187,0.7782340645790099,0.7238193154335022,0.6519507169723511,0.581108808517456,0.47741273045539856,0.38090348243713373,0.29568788409233093,0.24845996499061584,0.21971252560615537,0.18993839621543884,0.1139630377292633,0.03696098551154137,0.0,0.08418890833854675,0.15605749189853668,0.17864476144313812,0.20020534098148343,0.21047228574752808,0.21047228574752808,0.25051334500312805,0.2772074043750763,0.29979467391967773,0.32854208350181574,0.35420945286750793,0.3624230027198792,0.36139631271362305,0.36344969272613525,0.3696098625659943,0.3726899325847626,0.3911704421043396,0.3870636522769928,0.3942505121231079,0.4045174419879913,0.4271047115325928,0.4363449811935425,0.45687884092330927,0.44866529107093805,0.46611911058425903,0.47433266043663025,0.4928131401538849,0.4928131401538849,0.4969199299812317,0.4969199299812317,0.5,0.4887063801288605,0.4866529703140258,0.46714580059051514,0.45687884092330927,0.4373716711997986,0.41683778166770935,0.3870636522769928,0.3737166225910186,0.34907597303390503,0.3377823531627655,0.33572894334793085,0.3244353234767914,0.31622177362442017,0.3193018436431885,0.3141683638095856,0.3182751536369324,0.30698153376579285,0.3080082237720489,0.30595481395721436,0.3131416738033294,0.30184805393218994,0.30903491377830505,0.30698153376579285,0.31211498379707336,0.3131416738033294,0.3244353234767914,0.3213552236557007,0.3254620134830475,0.3264887034893036,0.33572894334793085,0.3305954933166504,0.3388090431690216,0.3347022533416748,0.342915803194046,0.3336755633354187,0.3449692130088806,0.3459959030151367,0.34804928302764887,0.34394249320030207,0.35010266304016113,0.35420945286750793,0.35523614287376404,0.35420945286750793,0.35728952288627625,0.35318276286125183,0.35934290289878845,0.3665297627449036,0.36447638273239136,0.3624230027198792,0.37166324257850647,0.36447638273239136,0.3767967224121094,0.38090348243713373,0.3788501024246216,0.38090348243713373,0.39733058214187617,0.4065708518028259,0.45687884092330927,0.6950718760490417,1.0,0.9804928302764893,0.9558521509170531,0.8963038921356201,0.8470225930213928,0.7864476442337037,0.7032853960990906,0.5965092182159424,0.4897330701351166,0.39630389213562006,0.3295688033103943,0.2885010242462158,0.2248459905385971,0.14065708220005035,0.06673511117696762,0.10985626280307768,0.19507186114788053,0.23716633021831512,0.2556468248367309,0.2556468248367309,0.2638603746891022,0.2823408544063568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5185185074806212,0.5802469253540039,0.6172839403152466,0.6707819104194641,0.6748971343040465,0.7448559403419495,0.7407407164573668,0.6995884776115417,0.5720164775848389,0.4156378507614136,0.23456789553165436,0.2551440298557281,0.193415641784668,0.13991770148277283,0.09876543283462524,0.12345679104328156,0.09465020895004272,0.09053497761487962,0.03292180970311165,0.037037037312984473,0.04526748880743981,0.06172839552164078,0.04938271641731262,0.0658436194062233,0.05761316791176796,0.07407407462596893,0.05349794402718544,0.06995885074138641,0.05761316791176796,0.07818929851055145,0.06172839552164078,0.07407407462596893,0.07407407462596893,0.09876543283462524,0.09053497761487962,0.13991770148277283,0.13991770148277283,0.1810699552297592,0.1975308656692505,0.2222222238779068,0.23456789553165436,0.2633744776248932,0.2551440298557281,0.2716049253940582,0.2592592537403106,0.27983540296554565,0.2469135820865631,0.24279835820198056,0.2263374477624893,0.23868313431739807,0.21810699999332428,0.23456789553165436,0.2263374477624893,0.2222222238779068,0.21399177610874176,0.23045267164707184,0.20987653732299805,0.21810699999332428,0.20987653732299805,0.21810699999332428,0.21399177610874176,0.21399177610874176,0.20576131343841553,0.21399177610874176,0.1975308656692505,0.21399177610874176,0.20576131343841553,0.20987653732299805,0.1975308656692505,0.201646089553833,0.1851851791143417,0.193415641784668,0.1810699552297592,0.1810699552297592,0.1810699552297592,0.1851851791143417,0.1646090596914291,0.1851851791143417,0.16872428357601163,0.1810699552297592,0.1646090596914291,0.1851851791143417,0.1646090596914291,0.1851851791143417,0.17283950746059415,0.1851851791143417,0.1810699552297592,0.18930041790008545,0.16872428357601163,0.1810699552297592,0.1646090596914291,0.1851851791143417,0.17283950746059415,0.193415641784668,0.20576131343841553,0.27572017908096313,0.7366254925727843,0.7654321193695068,0.5020576119422913,0.5390946269035339,0.5349794030189513,0.5555555820465088,0.5308641791343689,0.5102880597114562,0.3703703582286834,0.23868313431739807,0.05349794402718544,0.0,0.09053497761487962,0.12345679104328156,0.10699588805437088,0.18930041790008545,0.17695473134517667,0.1358024626970291,0.09053497761487962,0.10699588805437088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.978813588619232,0.7838982939720154,0.1906779706478119,0.029661016538739204,0.06355932354927063,0.11016949266195296,0.11440677940845488,0.12711864709854123,0.16949152946472168,0.16101695597171783,0.14406779408454895,0.18644067645072937,0.22033898532390597,0.25847458839416504,0.30084747076034546,0.31355932354927063,0.30084747076034546,0.30084747076034546,0.31779661774635315,0.31779661774635315,0.3050847351551056,0.30932202935218805,0.33474576473236084,0.347457617521286,0.33474576473236084,0.33474576473236084,0.36864405870437617,0.3855932056903839,0.3983050882816314,0.42796608805656433,0.4618644118309021,0.4830508530139923,0.47457626461982727,0.5042372941970825,0.5423728823661804,0.5508474707603456,0.5296609997749329,0.49576270580291754,0.47457626461982727,0.43644067645072937,0.3983050882816314,0.3644067943096161,0.35169491171836853,0.3432203531265259,0.3262711763381958,0.3050847351551056,0.3050847351551056,0.32203391194343567,0.29661017656326294,0.27542373538017273,0.2923728823661804,0.3050847351551056,0.29661017656326294,0.29661017656326294,0.30084747076034546,0.2923728823661804,0.27542373538017273,0.2669491469860077,0.2881355881690979,0.30932202935218805,0.30084747076034546,0.29661017656326294,0.3389830589294433,0.3389830589294433,0.30084747076034546,0.30084747076034546,0.29661017656326294,0.3050847351551056,0.31355932354927063,0.3262711763381958,0.30932202935218805,0.29661017656326294,0.29661017656326294,0.2923728823661804,0.31355932354927063,0.31355932354927063,0.2881355881690979,0.2881355881690979,0.30932202935218805,0.31779661774635315,0.31779661774635315,0.30084747076034546,0.31355932354927063,0.3432203531265259,0.37288135290145874,0.4830508530139923,0.7711864113807678,1.0,0.5169491767883301,0.0,0.0042372881434857845,0.0974576249718666,0.11016949266195296,0.08898305147886275,0.18220339715480804,0.21186441183090207,0.16525423526763916,0.16949152946472168,0.21186441183090207,0.29661017656326294,0.32203391194343567,0.31779661774635315,0.3262711763381958,0.3262711763381958,0.3305084705352783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
